JURS_TRACKING_ID,STREET_ADDRESS,APN,UNIT_CAT,co_units_d5,bp_units_d5
B2021-03013,646 SANTA ROSA Ave,062 289004600,SFD,0.0,1.0
B2022-03349,679 COLUSA Ave,062 289100600,ADU,0.0,0.0
B2015-01779-REV01,647 SANTA ROSA AVE,062 289303400,SFD,0.0,0.0
B2022-05336,1811 THOUSAND OAKS Blvd,062 289601700,ADU,0.0,0.0
B2022-02362,1871 THOUSAND OAKS Blvd,062 289700601,SFD,0.0,0.0
B2022-04558,1800 THOUSAND OAKS Blvd,062 289901800,ADU,0.0,0.0
B2022-02482,715 THE ALAMEDA,062 290000200,SFD,0.0,-1.0
B2022-04187,494 VINCENTE Ave,062 290302001,ADU,0.0,0.0
B2022-05544,1874 SAN RAMON Ave,062 291101500,ADU,0.0,0.0
B2020-02609,260 SOUTHAMPTON Ave,062 291400300,ADU,0.0,0.0
B2022-01107,540 ARLINGTON Ave,062 292301600,SFD,-1.0,-1.0
B2021-01027,31 FLORIDA Ave,062 294002600,SFD,0.0,0.0
B2018-03734,537 SANTA BARBARA Rd,062 294004000,SFD,0.0,0.0
B2021-05094,453 BOYNTON Ave,062 294203800,SFD,-1.0,0.0
B2022-03836,445 BOYNTON Ave,062 294204000,SFD,-1.0,-1.0
B2021-03228,480 VASSAR Ave,062 294501400,SFD,1.0,0.0
B2021-03609,488 SPRUCE St,062 294501800,SFD,0.0,0.0
B2022-05359,465 VASSAR Ave,062 294601300,ADU,0.0,0.0
B2021-04431,424 GRIZZLY PEAK Blvd,063 295100300,SFD,0.0,-1.0
B2021-02460,672 CRAGMONT Ave,063 295203200,SFD,0.0,1.0
B2021-03725,635 EUCLID Ave,063 295504900,SFD,-1.0,-1.0
B2021-02667,57 POPLAR St,063 295603100,SFD,0.0,0.0
B2022-02515,701 SPRUCE St,063 295900100,SFD,0.0,0.0
B2022-04989,803 REGAL Rd,063 295903901,ADU,0.0,0.0
B2022-04418,725 SPRUCE St,063 295905800,ADU,0.0,0.0
B2022-01800,57 BONNIE Ln,063 296202000,SFD,0.0,0.0
B2021-04364,710 KEELER Ave,063 296300900,SFD,-1.0,0.0
B2021-04601,33 FOREST Ln,063 296304200,SFD,0.0,-1.0
B2018-01123,2620 MARIN Ave,063 296402600,SFD,0.0,0.0
B2022-00897,2615 MARIN Ave,063 296404500,SFD,0.0,-1.0
B2019-03126,698 CRESTON Rd,063 296501501,SFD,0.0,0.0
B2022-02914,998 KEELER Ave,063 297001602,SFD,0.0,-1.0
B2022-03394,951 CRAGMONT Ave,063 297206100,ADU,0.0,0.0
B2021-01621,2356 Marin Ave,063 297301400,SFD,0.0,0.0
B2022-02807,937 SPRUCE St,063 297304400,ADU,0.0,0.0
B2022-03168,1072 KEELER Ave,063 297602100,ADU,-1.0,-1.0
B2022-00985,983 REGAL Rd,063 297605002,SFD,-1.0,-1.0
B2009-03179,977 REGAL RD,063 297605300,SFD,0.0,0.0
B2018-03277,1000 KEELER Ave,063 297700800,SFD,0.0,0.0
B2022-04407,50 LATHAM Ln,063 297900400,ADU,0.0,0.0
B2022-01131,1078 GRIZZLY PEAK Blvd,063 297901100,SFD,-2.0,-2.0
B2021-04491,1071 MILLER Ave,063 297904100,SFD,0.0,0.0
B2022-04508,1165 MILLER Ave,063 298202201,SFD,0.0,0.0
B2021-03474,2853 SHASTA Rd,063 298403100,SFD,0.0,0.0
B2020-00941,1168 CRAGMONT Ave,063 298602503,SFD,0.0,0.0
B2022-05533,1173 KEITH Ave,063 298604900,ADU,0.0,0.0
B2021-04373,1075 KEITH Ave,063 298704800,SFD,0.0,-1.0
B2022-00789,1163 EUCLID Ave,063 298800301,SFD,0.0,0.0
B2022-04840,1120 KEITH Ave,063 298803301,ADU,0.0,0.0
B2022-03914,2916 SHASTA Rd,063 299200300,SFD,0.0,0.0
B2022-02043,572 WOODMONT Ave,063 310002000,SFD,0.0,0.0
B2022-01761,485 GRIZZLY PEAK Blvd,063 310004601,SFD,-1.0,-1.0
B2019-02206,561 WOODMONT Ave,063 310009400,SFD,0.0,0.0
B2022-00618,767 CRESTON Rd,063 311002300,SFD,0.0,-1.0
B2022-03151,641 VISTAMONT Ave,063 311010600,ADU,-1.0,-1.0
B2022-02712,6 SUNSET Ln,063 312003800,SFD,0.0,0.0
B2020-02840,933 CRESTON Rd,063 312005700,SFD,0.0,0.0
B2022-05901,3 THE SHORTCUT,063 313002300,ADU,0.0,0.0
B2019-04045,1007 OVERLOOK Rd,063 313006700,SFD,0.0,0.0
B2019-00837,1051 CRESTON Rd,063 313007300,SFD,0.0,0.0
B2022-03606,981 CRESTON Rd,063 313008700,ADU,-1.0,-1.0
B2022-04590,1061 PARK HILLS Rd,063 314004702,ADU,0.0,0.0
B2022-00066,1039 OVERLOOK Rd,063 314007600,SFD,-1.0,-1.0
B2022-03969,1135 GRIZZLY PEAK Blvd,063 314010200,ADU,0.0,0.0
B2021-03888,1125 GRIZZLY PEAK Blvd,063 314010500,SFD,0.0,-1.0
B2021-04956,1107 PARK HILLS Rd,063 315004600,SFD,0.0,0.0
B2022-02938,1104 PARK HILLS Rd,063 315006200,ADU,0.0,0.0
B2022-04188,105 TUNNEL Rd,064 422601300,ADU,0.0,0.0
B2022-02167,34 ALVARADO Rd,064 422702000,SFD,0.0,-1.0
B2022-05971,18 TUNNEL Rd,064 423400500,ADU,0.0,0.0
B2022-00961,26 EL CAMINO REAL,064 424200500,SFD,-1.0,-1.0
B2022-06044,116 PARKSIDE Dr,064 424400100,ADU,0.0,-1.0
B2021-00307,99 THE PLAZA Dr,064 424401700,SFD,0.0,0.0
B2021-05727,185 THE UPLANDS,064 424403700,SFD,0.0,0.0
B2022-05024,32 THE PLAZA Dr,064 424602100,ADU,0.0,0.0
B2019-05539,1 EUCALYPTUS Rd,064 424900200,SFD,0.0,0.0
B2022-03639,29 EUCALYPTUS Rd,064 424900800,ADU,0.0,0.0
B2022-04660,70 THE UPLANDS,064 425102000,ADU,0.0,0.0
B2022-05563,14 ROSLYN Ct,064 425202700,ADU,0.0,0.0
B2022-02478,24 EUCALYPTUS Rd,064 425203100,SFD,0.0,0.0
B2022-02197,22 ROBLE Rd,064 425501300,SFD,0.0,0.0
B2022-04432,15 ETON Ct,064 429503500,ADU,0.0,0.0
