JURS_TRACKING_ID,STREET_ADDRESS,APN,UNIT_CAT,co_units_d5,bp_units_d5
B2023-04820,1355 TOMLEE Dr,059 228603300,SFD,0.0,0.0
B2021-04974,1375 CEDAR St,059 228605300,SFD,0.0,0.0
B2023-00226,1516 SACRAMENTO St,059 228610000,SFD,0.0,0.0
B2022-05986,1520 SACRAMENTO St,059 228610100,SFD,0.0,0.0
B2021-05173,1556 SACRAMENTO St,059 228611000,SFD,0.0,0.0
B2023-01657,1533 KEONCREST Dr,059 228614100,SFD,0.0,0.0
B2023-02339,1125 CEDAR St,059 228800700,SFD,0.0,-1.0
B2022-02386,1609 KAINS Ave,059 228804000,SFD,0.0,0.0
B2022-02347,1612 CORNELL Ave,059 228901500,SFD,0.0,0.0
B2021-03774,1611 CORNELL Ave,059 229004500,SFD,0.0,0.0
B2022-03694,1644 CURTIS St,059 229004800,SFD,0.0,0.0
B2023-04575,1645 CORNELL Ave,059 229005800,SFD,0.0,0.0
B2022-04740,1652 CHESTNUT St,059 229203100,SFD,0.0,0.0
B2023-02196,1631 BELVEDERE Ave,059 229203600,SFD,0.0,0.0
B2022-05115,1246 HOPKINS St,059 229301600,SFD,0.0,0.0
B2023-00351,920 JONES St,059 231300700,SFD,-1.0,-1.0
B2023-00175,912 BATAAN Ave,059 231301700,SFD,0.0,0.0
B2023-04602,1484 SEVENTH St,059 232701100,SFD,0.0,0.0
B2021-00027,1000 PAGE St,059 233000100,SFD,0.0,0.0
B2022-00293,1483 TENTH St,059 233100900,SFD,0.0,0.0
B2021-05221,1455 TENTH St,059 233101600,SFD,0.0,0.0
B2023-03683,1423 NINTH St,059 233301303,SFD,0.0,0.0
B2023-00457,935 PAGE St,059 233401300,SFD,0.0,0.0
B2023-03907,832 CAMELIA St,059 233600200,SFD,0.0,0.0
B2023-06107,1324 FOURTH St,059 234602400,SFD,0.0,0.0
B2022-03231,1348 NEILSON St,060 239101200,SFD,0.0,0.0
B2021-01500,1217 HOPKINS St,060 239103600,SFD,0.0,0.0
B2023-04102,1337 CURTIS St,060 239106400,SFD,0.0,0.0
B2023-05071,1443 STANNAGE Ave,060 239302700,SFD,0.0,0.0
B2023-03790,1121 JONES St,060 239401200,SFD,0.0,0.0
B2023-04335,1510 STANNAGE Ave,060 239402100,SFD,0.0,0.0
B2023-04342,1410 STANNAGE Ave,060 239700400,SFD,0.0,0.0
B2022-05790,1422 CORNELL Ave,060 239800900,SFD,0.0,0.0
B2023-02572,1419 STANNAGE Ave,060 239801500,SFD,0.0,0.0
B2023-03985,1170 CAMELIA St,060 239900200,SFD,0.0,0.0
B2023-03868,1345 TALBOT Ave,060 240001500,SFD,0.0,0.0
B2023-03747,1320 STANNAGE Ave,060 240300800,SFD,0.0,0.0
B2022-02019,1343 KAINS Ave,060 240301900,SFD,0.0,0.0
B2022-04764,1321 KAINS Ave,060 240302600,SFD,-1.0,0.0
B2022-03752,1208 KAINS Ave,060 240500600,SFD,-1.0,-1.0
B2023-00878,1212 STANNAGE Ave,060 240600700,SFD,0.0,0.0
B2021-00435,1210 CORNELL Ave,060 240700601,SFD,0.0,0.0
B2023-04929,1214 TALBOT Ave,060 240800700,SFD,0.0,0.0
B2023-04616,1221 TALBOT Ave,060 240902400,SFD,0.0,0.0
B2022-04258,1205 TALBOT Ave,060 240902900,SFD,0.0,0.0
B2023-03152,1208 NEILSON St,060 241200500,SFD,0.0,0.0
B2023-02898,1220 NEILSON St,060 241200800,SFD,0.0,0.0
B2023-03859,1437 NEILSON St,060 241402402,SFD,0.0,0.0
B2023-02692,1224 ORDWAY St,060 241601000,SFD,0.0,0.0
B2023-02956,1342 ORDWAY St,060 241604802,SFD,0.0,0.0
B2022-05934,1232 PERALTA Ave,060 241701300,SFD,0.0,0.0
B2022-05034,1344 HOPKINS St,060 242302500,SFD,0.0,0.0
B2021-04994,1381 ROSE St,060 242306900,SFD,0.0,0.0
B2023-00565,1377 ROSE St,060 242307100,SFD,0.0,0.0
B2023-01204,1237 ORDWAY St,060 242702200,SFD,0.0,0.0
B2023-02972,1201 ORDWAY St,060 242703300,SFD,0.0,0.0
B2023-04838,1208 MONTEREY Ave,060 242900400,SFD,0.0,0.0
B2022-04517,1282 MONTEREY Ave,060 242901800,SFD,0.0,0.0
B2023-04831,11 HOPKINS Ct,060 242903500,SFD,0.0,0.0
B2023-03728,20 HOPKINS Ct,060 242903900,SFD,0.0,0.0
B2022-06110,1417 ADA St,060 243001400,SFD,0.0,0.0
B2023-05715,1400 HOPKINS St,060 243002100,SFD,0.0,0.0
B2023-05748,1330 SACRAMENTO St,060 243003201,SFD,0.0,-24.0
B2021-05618,1511 ROSE St,060 243201100,SFD,0.0,0.0
B2021-01300,1366 MIRAMONTE Ct,060 243202401,SFD,0.0,0.0
B2023-06475,1524 ADA St,060 243202900,SFD,0.0,0.0
B2023-03722,1528 ADA St,060 243203000,SFD,0.0,0.0
B2023-01117,1615 ROSE St,060 243301400,SFD,0.0,0.0
B2023-05968,1522 HOPKINS St,060 243401800,SFD,0.0,0.0
B2023-03717,1216 CARLOTTA Ave,060 243500800,SFD,0.0,0.0
B2023-04192,1640 POSEN Ave,060 243600400,SFD,0.0,0.0
B2023-02912,1200 COLUSA Ave,060 243600500,SFD,0.0,0.0
B2023-06524,1231 CARLOTTA Ave,060 243602300,SFD,0.0,0.0
B2023-03729,1716 BEVERLY Pl,060 243700400,SFD,0.0,0.0
B2023-02864,1715 HOPKINS St,060 243702500,SFD,0.0,0.0
B2023-06244,1703 ROSE St,060 243802900,SFD,0.0,0.0
B2023-05275,1325 MCGEE Ave,060 243803800,SFD,0.0,0.0
B2022-06091,1234 JOSEPHINE St,060 244500900,SFD,0.0,0.0
B2022-04000,1347 CARLOTTA Ave,060 244503800,SFD,0.0,0.0
B2023-03210,1210 THE ALAMEDA,060 244600800,SFD,0.0,0.0
B2023-00014,1300 M L KING JR Way,060 244700400,SFD,0.0,0.0
B2022-06031,1334 M L KING JR Way,060 244701200,SFD,0.0,0.0
B2023-02651,1345 JOSEPHINE St,060 244702100,SFD,0.0,0.0
B2023-02790,1920 YOLO Ave,060 244900500,SFD,0.0,0.0
B2023-04289,1321 BONITA Ave,060 245103000,SFD,0.0,0.0
B2023-01098,2003 ROSE St,060 245300900,SFD,0.0,0.0
B2023-06086,1360 HENRY St,060 245303800,SFD,0.0,0.0
B2023-06093,1212 WALNUT St,060 245503003,SFD,0.0,0.0
B2023-02839,1230 WALNUT St,060 245503200,SFD,0.0,0.0
B2023-01572,2350 EUNICE St,060 246500100,SFD,0.0,0.0
B2023-06087,2400 EUNICE St,060 246500600,SFD,0.0,0.0
B2023-02114,2410 EUNICE St,060 246500801,SFD,0.0,0.0
B2023-02822,1306 BAY VIEW Pl,060 246501100,SFD,0.0,0.0
B2020-02613,2323 ROSE St,060 246502100,SFD,0.0,0.0
B2023-00965,1325 ARCH St,060 246502700,SFD,0.0,0.0
B2023-01571,1236 OXFORD St,060 246601400,SFD,0.0,0.0
B2023-01245,1256 SPRUCE St,060 246603500,SFD,0.0,0.0
B2023-04692,1221 OXFORD St,060 246604000,SFD,0.0,0.0
B2023-04841,1333 WALNUT St,060 246609000,SFD,0.0,0.0
B2022-05303,1331 WALNUT St,060 246609100,SFD,0.0,0.0
B2023-05178,1315 WALNUT St,060 246609700,SFD,0.0,0.0
B2022-05959,1311 WALNUT St,060 246609800,SFD,0.0,0.0
B2023-03915,60 NORTHGATE Ave,060 246901900,SFD,0.0,0.0
B2021-02232,2768 SHASTA Rd,060 246902600,SFD,0.0,0.0
B2022-03277-REV01,1288 CAMPUS Dr,060 246903900,SFD,0.0,0.0
B2023-06505,2702 SHASTA Rd,060 246906801,SFD,0.0,0.0
B2023-00141,9 TAMALPAIS Rd,060 247002700,SFD,0.0,0.0
B2023-02980,2683 SHASTA Rd,060 247301000,SFD,0.0,0.0
B2023-05410,54 TAMALPAIS Rd,060 247302601,SFD,0.0,0.0
B2022-06003,3015 BUENA VISTA Way,060 247503200,SFD,0.0,0.0
B2023-01614,100 PARNASSUS Rd,060 247802900,SFD,0.0,0.0
B2023-00137,1403 GLENDALE Ave,060 247903102,SFD,0.0,0.0
B2023-05605,1275 CAMPUS Dr,060 248206400,SFD,0.0,0.0
B2022-05990,1496 OLYMPUS Ave,060 248301000,SFD,0.0,0.0
B2023-02042,1516 OLYMPUS Ave,060 248303100,SFD,0.0,0.0
B2021-04194,6 HARVARD Cir,060 248401000,SFD,0.0,0.0
B2023-02170,130 FAIRLAWN Dr,060 248501500,SFD,0.0,0.0
B2021-05455,210 FAIRLAWN Dr,060 248503300,SFD,-1.0,0.0
B2023-05838,13 FAIRLAWN Dr,060 248603400,SFD,0.0,0.0
B2022-03348,17 SENIOR Ave,060 249002201,SFD,0.0,0.0
B2022-04593,1480 SUMMIT Rd,060 249303700,SFD,0.0,0.0
B2022-00064,1449 GRIZZLY PEAK Blvd,060 249304500,SFD,0.0,0.0
B2023-00322,140 HILL Rd,060 249400900,SFD,0.0,0.0
B2020-04531,160 HILL Rd,060 249401300,SFD,0.0,0.0
B2023-04287,168 HILL Rd,060 249401500,SFD,0.0,0.0
B2023-06040,1291 GRIZZLY PEAK Blvd,060 249402800,SFD,0.0,0.0
B2023-01761,2 AJAX Pl,060 249502000,SFD,0.0,0.0
B2022-00332,1108 EUCLID Ave,061 255103100,SFD,0.0,0.0
B2022-04663,1110 EUCLID Ave,061 255103200,SFD,1.0,1.0
B2022-03380,1114 EUCLID Ave,061 255103400,SFD,0.0,0.0
B2023-00341,2335 CORONA Ct,061 255200500,SFD,0.0,0.0
B2022-05243,1155 GLEN Ave,061 255300100,SFD,0.0,0.0
B2023-05039,2333 EUNICE St,061 255401000,SFD,0.0,0.0
B2023-00278,1038 KEITH Ave,061 255502700,SFD,0.0,0.0
B2022-05187,1188 ARCH St,061 255601700,SFD,0.0,0.0
B2023-01494,1109 SPRUCE St,061 255604100,SFD,0.0,0.0
B2023-01889,1184 SPRUCE St,061 255702200,SFD,0.0,0.0
B2023-05395,1171 SUTTER St,061 256203800,SFD,0.0,-1.0
B2023-01922,1050 MARIPOSA Ave,061 256400500,SFD,0.0,0.0
B2023-02056,1128 SUTTER St,061 256501400,SFD,0.0,0.0
B2023-02167,1914 EL DORADO Ave,061 257002900,SFD,0.0,0.0
B2023-03030,1976 MARIN Ave,061 257102200,SFD,0.0,0.0
B2021-02415,1990 MARIN Ave,061 257102403,SFD,0.0,0.0
B2021-03479,1926 MONTEREY Ave,061 257302200,SFD,0.0,0.0
B2023-03618,1932 MARIN Ave,061 257302400,SFD,0.0,0.0
B2023-05095,1934 MARIN Ave,061 257302500,SFD,0.0,0.0
B2023-03337,1965 MARIN Ave,061 257400700,SFD,0.0,0.0
B2023-05695,1955 MARIN Ave,061 257400900,SFD,-1.0,-1.0
B2023-00162,1947 MARIN Ave,061 257401100,SFD,0.0,0.0
B2023-03363,965 THE ALAMEDA,061 257402300,SFD,0.0,0.0
B2022-04388,828 CONTRA COSTA Ave,061 257501800,SFD,0.0,0.0
B2023-02141,807 THE ALAMEDA,061 257506300,SFD,0.0,0.0
B2023-02840,904 MENDOCINO Ave,061 257603504,SFD,0.0,0.0
B2023-01814,924 MENDOCINO Ave,061 257604001,SFD,0.0,0.0
B2022-05195,791 CONTRA COSTA Ave,061 257607600,SFD,0.0,0.0
B2022-00102,749 CONTRA COSTA Ave,061 257608100,SFD,0.0,0.0
B2023-03361,868 ARLINGTON Ave,061 257700200,SFD,0.0,0.0
B2023-02197,872 ARLINGTON Ave,061 257700300,SFD,0.0,0.0
B2023-00052,946 ARLINGTON Ave,061 257701700,SFD,0.0,0.0
B2023-00876,952 ARLINGTON Ave,061 257701800,SFD,0.0,0.0
B2023-03153,8 INDIAN ROCK Path,061 257802200,SFD,0.0,0.0
B2023-05025,2 MONTROSE Rd,061 258100100,SFD,0.0,0.0
B2023-02733,866 SANTA BARBARA Rd,061 258101900,SFD,0.0,0.0
B2023-01038,882 SANTA BARBARA Rd,061 258102201,SFD,0.0,0.0
B2023-05646,140 MONTROSE Rd,061 258202301,SFD,0.0,0.0
B2022-06029,170 MONTROSE Rd,061 258202600,SFD,0.0,0.0
B2023-02740,855 SANTA BARBARA Rd,061 258204900,SFD,0.0,0.0
B2023-02504,808 OXFORD St,061 258401800,SFD,0.0,0.0
B2023-03167,800 SHATTUCK Ave,061 258500100,SFD,0.0,0.0
B2023-04962,920 OXFORD St,061 258701003,SFD,0.0,0.0
B2023-02031,1036 OXFORD St,061 258702500,SFD,0.0,0.0
B2023-00996,1062 SPRUCE St,061 258802300,SFD,0.0,0.0
B2023-05604,1015 OXFORD St,061 258804000,SFD,0.0,0.0
B2023-05497,935 OXFORD St,061 258804900,SFD,0.0,0.0
B2022-02949,933 OXFORD St,061 258805000,SFD,0.0,0.0
B2023-01550,900 SANTA BARBARA Rd,061 258901300,SFD,0.0,0.0
B2022-05069,111 SOUTHAMPTON Ave,061 259800600,SFD,0.0,0.0
B2023-01959,811 ARLINGTON Ave,061 259803600,SFD,0.0,0.0
B2023-00845,943 FRESNO Ave,061 260302600,SFD,0.0,0.0
B2023-04754,909 FRESNO Ave,061 260303600,SFD,0.0,0.0
B2023-02318,1155 COLUSA Ave,061 260601900,SFD,0.0,0.0
B2023-04671,1840 Sonoma Ave,061 260603101,SFD,0.0,0.0
B2023-05164,1608 BEVERLY Pl,061 260700300,SFD,0.0,0.0
B2023-00513,1614 BEVERLY Pl,061 260700500,SFD,0.0,0.0
B2023-02507,1621 POSEN Ave,061 260702400,SFD,0.0,0.0
B2023-01828,1025 COLUSA Ave,061 261002000,SFD,0.0,0.0
B2023-02888,921 TULARE Ave,061 261401600,SFD,0.0,0.0
B2023-00471,1022 COLUSA Ave,061 261600300,SFD,0.0,0.0
B2023-04410,1023 MERCED St,061 261602600,SFD,0.0,0.0
B2023-03231,1008 MERCED St,061 261700400,SFD,0.0,0.0
B2022-05624,1005 SIERRA St,061 261703600,SFD,0.0,0.0
B2022-04812,1010 SIERRA St,061 261800400,SFD,-1.0,-1.0
B2023-06414,1024 SIERRA St,061 261800600,SFD,0.0,0.0
B2021-00333,1560 BEVERLY Pl,061 262001100,SFD,0.0,0.0
B2022-05851,654 NEILSON St,062 286000900,SFD,-1.0,0.0
B2023-02525,576 NEILSON St,062 286101100,SFD,0.0,0.0
B2023-00352,490 COLUSA Ave,062 286200200,SFD,0.0,0.0
B2022-04596,1563 SAN LORENZO Ave,062 286902100,SFD,0.0,0.0
B2022-02352,877 NEILSON St,062 287002100,SFD,0.0,0.0
B2023-00097,725 PERALTA Ave,062 287602000,SFD,0.0,0.0
B2023-04540,670 ENSENADA Ave,062 287700300,SFD,0.0,-1.0
B2022-03610,682 ENSENADA Ave,062 287700400,SFD,0.0,0.0
B2022-03131,1633 PORTLAND Ave,062 287700900,SFD,0.0,0.0
B2023-03950,699 ENSENADA Ave,062 287800600,SFD,0.0,0.0
B2023-01847,681 ENSENADA Ave,062 287801000,SFD,0.0,0.0
B2023-00764,769 VINCENTE Ave,062 288100100,SFD,0.0,0.0
B2023-00272,789 VINCENTE Ave,062 288100800,SFD,0.0,0.0
B2023-02319,797 VINCENTE Ave,062 288101100,SFD,0.0,0.0
B2023-00166,819 ENSENADA Ave,062 288301400,SFD,0.0,0.0
B2023-05893,1883 TACOMA Ave,062 288500500,SFD,0.0,0.0
B2023-04823,1815 TACOMA Ave,062 288501900,SFD,0.0,0.0
B2021-04310,1860 CAPISTRANO Ave,062 288503400,SFD,0.0,0.0
B2023-06236,1745 TACOMA Ave,062 288601000,SFD,0.0,0.0
B2023-03411,1722 CAPISTRANO Ave,062 288602000,SFD,0.0,0.0
B2023-05953,1738 CAPISTRANO Ave,062 288602200,SFD,0.0,0.0
B2023-05201,1821 SAN PEDRO Ave,062 288701800,SFD,0.0,0.0
B2023-03481,1822 TACOMA Ave,062 288702700,SFD,0.0,0.0
B2022-06064,1830 SAN PEDRO Ave,062 288802100,SFD,0.0,0.0
B2023-02777,1880 SAN PEDRO Ave,062 288803200,SFD,0.0,0.0
B2023-02026,1870 SAN LORENZO Ave,062 288903300,SFD,0.0,0.0
B2023-01190,643 VINCENTE Ave,062 289002400,SFD,0.0,0.0
B2021-03013,646 SANTA ROSA Ave,062 289004600,SFD,1.0,0.0
B2023-00002,656 VINCENTE Ave,062 289103600,SFD,0.0,0.0
B2023-02429,1738 THOUSAND OAKS Blvd,062 289201000,SFD,0.0,0.0
B2023-04706,1875 SAN LORENZO Ave,062 289302200,SFD,0.0,0.0
B2023-03416,667 SANTA ROSA Ave,062 289303000,SFD,0.0,0.0
B2023-05944,20 MENLO Pl,062 289401100,SFD,0.0,0.0
B2023-02751,570 THE ALAMEDA,062 289500600,SFD,0.0,0.0
B2022-04044,585 SANTA ROSA Ave,062 289501500,SFD,0.0,0.0
B2022-05336,1811 THOUSAND OAKS Blvd,062 289601700,SFD,0.0,0.0
B2023-05180,575 SANTA CLARA Ave,062 289701500,SFD,0.0,0.0
B2021-00529,1866 THOUSAND OAKS Blvd,062 289902700,SFD,0.0,0.0
B2022-02482,715 THE ALAMEDA,062 290000200,SFD,0.0,0.0
B2023-01711,1924 YOSEMITE Rd,062 290100500,SFD,0.0,0.0
B2023-04288,721 THE ALAMEDA,062 290101201,SFD,0.0,0.0
B2023-03186,544 VINCENTE Ave,062 290200600,SFD,0.0,0.0
B2023-04049,556 VINCENTE Ave,062 290200900,SFD,0.0,0.0
B2023-03607,1609 VISALIA Ave,062 290303300,SFD,0.0,0.0
B2022-01715,540 THE ALAMEDA,062 290700200,SFD,0.0,0.0
B2023-02950,89 MENLO Pl,062 290700900,SFD,0.0,0.0
B2022-03275,27 MENLO Pl,062 290702001,SFD,0.0,0.0
B2023-00027,24 NORTHAMPTON Ave,062 291405300,SFD,0.0,0.0
B2023-02506,1909 SAN ANTONIO Ave,062 291600800,SFD,0.0,0.0
B2022-05525,576 SAN LUIS Rd,062 291602800,SFD,0.0,0.0
B2023-00340,701 ARLINGTON Ave,062 291607000,SFD,0.0,0.0
B2022-04145,754 ARLINGTON Ave,062 292001900,SFD,0.0,0.0
B2023-06240,762 ARLINGTON Ave,062 292002000,SFD,0.0,0.0
B2023-02841,660 ARLINGTON Ave,062 292100500,SFD,0.0,0.0
B2022-05011,615 SAN FERNANDO Ave,062 292102300,SFD,0.0,0.0
B2023-00312,549 SAN LUIS Rd,062 293602301,SFD,0.0,0.0
B2023-04865,458 MICHIGAN Ave,062 293900702,SFD,0.0,0.0
B2022-03939,63 NORTHAMPTON Ave,062 293903402,SFD,0.0,0.0
B2023-02360,456 BOYNTON Ave,062 294001300,SFD,0.0,0.0
B2023-01666,483 BOYNTON Ave,062 294203000,SFD,0.0,0.0
B2023-04936,475 BOYNTON Ave,062 294203301,SFD,0.0,0.0
B2023-04278,494 KENTUCKY Ave,062 294401800,SFD,0.0,0.0
B2023-01434,441 MICHIGAN Ave,062 294402600,SFD,0.0,0.0
B2021-04431,424 GRIZZLY PEAK Blvd,063 295100300,SFD,0.0,0.0
B2021-02460,672 CRAGMONT Ave,063 295203200,SFD,1.0,0.0
B2022-06085,619 SPRUCE St,063 295205500,SFD,0.0,0.0
B2023-04068,540 GRIZZLY PEAK Blvd,063 295301301,SFD,0.0,0.0
B2023-06146,584 EUCLID Ave,063 295301800,SFD,0.0,0.0
B2023-01832,640 EUCLID Ave,063 295601201,SFD,0.0,0.0
B2023-03865,731 CRAGMONT Ave,063 295603600,SFD,0.0,0.0
B2023-00802,657 SPRUCE St,063 295800100,SFD,0.0,0.0
B2023-02895,1 ROCK Ln,063 296001400,SFD,0.0,0.0
B2023-03710,90 POPLAR St,063 296100300,SFD,0.0,0.0
B2023-04493,814 EUCLID Ave,063 296101400,SFD,0.0,0.0
B2023-02720,828 EUCLID Ave,063 296101600,SFD,0.0,0.0
B2023-00512,909 REGAL Rd,063 296103400,SFD,0.0,0.0
B2023-00388,698 GRIZZLY PEAK Blvd,063 296300600,SFD,0.0,0.0
B2023-02288,740 KEELER Ave,063 296301500,SFD,0.0,0.0
B2021-04601,33 FOREST Ln,063 296304200,SFD,0.0,0.0
B2023-00011,808 GRIZZLY PEAK Blvd,063 296401701,SFD,0.0,0.0
B2022-00897,2615 MARIN Ave,063 296404500,SFD,0.0,0.0
B2023-01010,776 CRESTON Rd,063 296503100,SFD,0.0,0.0
B2023-00999,1002 GRIZZLY PEAK Blvd,063 296901900,SFD,0.0,0.0
B2022-02914,998 KEELER Ave,063 297001602,SFD,0.0,0.0
B2023-01253,960 HILLDALE Ave,063 297103102,SFD,0.0,0.0
B2023-04855,894 REGAL Rd,063 297200300,SFD,0.0,0.0
B2021-01621,2356 Marin Ave,063 297301400,SFD,0.0,0.0
B2023-04577,936 CRAGMONT Ave,063 297302300,SFD,0.0,0.0
B2023-00462,1065 CRAGMONT Ave,063 297502000,SFD,0.0,0.0
B2023-04312,981 REGAL Rd,063 297605100,SFD,0.0,0.0
B2023-02596,990 MILLER Ave,063 297700600,SFD,0.0,0.0
B2023-02217,1085 STERLING Ave,063 297805200,SFD,0.0,0.0
B2023-01670,51 STEVENSON Ave,063 297902700,SFD,0.0,0.0
B2021-04491,1071 MILLER Ave,063 297904100,SFD,0.0,0.0
B2023-02662,2905 SHASTA Rd,063 298303300,SFD,0.0,0.0
B2023-00572,1191 STERLING Ave,063 298303700,SFD,0.0,0.0
B2023-04629,1153 KEELER Ave,063 298405000,SFD,0.0,0.0
B2023-03529,1146 KEELER Ave,063 298502000,SFD,0.0,0.0
B2022-05675,1179 KEITH Ave,063 298604501,SFD,0.0,0.0
B2022-05533,1173 KEITH Ave,063 298604900,SFD,0.0,0.0
B2022-00789,1163 EUCLID Ave,063 298800301,SFD,0.0,0.0
B2023-04043,1184 KEITH Ave,063 298805500,SFD,0.0,0.0
B2023-03444,2806 SHASTA Rd,063 299100901,SFD,0.0,0.0
B2023-04285,522 WOODMONT Ave,063 310000900,SFD,0.0,0.0
B2022-02043,572 WOODMONT Ave,063 310002000,SFD,0.0,0.0
B2023-00715,495 GRIZZLY PEAK Blvd,063 310004502,SFD,0.0,0.0
B2023-03455,769 CRESTON Rd,063 311002200,SFD,0.0,0.0
B2022-05322,629 WOODMONT Ave,063 311006002,SFD,0.0,0.0
B2023-00276,750 WILDCAT CANYON Rd,063 312001700,SFD,0.0,0.0
B2022-02712,6 SUNSET Ln,063 312003800,SFD,0.0,0.0
B2022-05901,3 THE SHORTCUT,063 313002300,SFD,0.0,0.0
B2023-03051,1045 CRESTON Rd,063 313007500,SFD,0.0,-1.0
B2023-06279,1016 OVERLOOK Rd,063 314008200,SFD,0.0,0.0
B2023-00760,1028 OVERLOOK Rd,063 314008501,SFD,0.0,0.0
B2022-05292,1050 OVERLOOK Rd,063 314009000,SFD,0.0,0.0
B2023-01809,1091 CRESTON Rd,063 314011200,SFD,0.0,0.0
B2023-02505,12 HILL Rd,063 316003500,SFD,0.0,0.0
B2023-00345,156 VICENTE Rd,064 422200300,SFD,0.0,-1.0
B2023-00567,278 ALVARADO Rd,064 422201600,SFD,0.0,0.0
B2022-05142,45 ALVARADO Rd,064 422600300,SFD,0.0,0.0
B2023-05550,73 TUNNEL Rd,064 422601700,SFD,0.0,0.0
B2023-03448,10 ALVARADO Rd,064 422701600,SFD,0.0,0.0
B2023-04209,18 ALVARADO Rd,064 422701800,SFD,0.0,0.0
B2023-04259,70 VICENTE Rd,064 423100302,SFD,0.0,0.0
B2023-05548,295 THE UPLANDS,064 423201300,SFD,0.0,0.0
B2023-03721,291 THE UPLANDS,064 423201400,SFD,0.0,-1.0
B2022-05971,18 TUNNEL Rd,064 423400500,SFD,0.0,0.0
B2023-06134,34 TUNNEL Rd,064 423401000,SFD,0.0,0.0
B2023-04059,1 HAZEL Rd,064 423700100,SFD,0.0,0.0
B2021-02202,7 OAKVALE Ave,064 423801700,SFD,0.0,0.0
B2023-01386,70 HAZEL Rd,064 423803200,SFD,0.0,0.0
B2023-02011,17 THE PLAZA Dr,064 424001200,SFD,0.0,0.0
B2023-03074,55 EL CAMINO REAL,064 424300203,SFD,0.0,0.0
B2022-06044,116 PARKSIDE Dr,064 424400100,SFD,0.0,0.0
B2023-03083,131 PARKSIDE Dr,064 424401402,SFD,0.0,0.0
B2021-00307,99 THE PLAZA Dr,064 424401700,SFD,0.0,0.0
B2023-00909,211 THE UPLANDS,064 424403200,SFD,0.0,0.0
B2023-00360,56 THE PLAZA Dr,064 424500200,SFD,0.0,0.0
B2022-05448,6 NOGALES St,064 424600200,SFD,0.0,0.0
B2022-03639,29 EUCALYPTUS Rd,064 424900800,SFD,0.0,0.0
B2023-02134,167 HILLCREST Rd,064 425101500,SFD,0.0,-1.0
B2023-00361,110 THE UPLANDS,064 425102800,SFD,0.0,0.0
B2023-05775,36 ROANOKE Rd,064 425200900,SFD,0.0,0.0
B2020-03933,6029 CHABOLYN Ter,064 425201500,SFD,0.0,0.0
B2019-04765,142 HILLCREST Rd,064 425203600,SFD,0.0,0.0
B2023-00153,162 HILLCREST Rd,064 425204000,SFD,0.0,0.0
B2023-05007,228 TUNNEL Rd,064 426500300,SFD,0.0,0.0
B2022-05428,3003 DWIGHT Way,55-1853-33-02,SFD,0.0,0.0
