JURS_TRACKING_ID,STREET_ADDRESS,APN,UNIT_CAT,co_units_d5,bp_units_d5
B2024-03337,729 ARLINGTON Ave,061 259800300,SFD,0.0,0.0
B2020-00686,75 SOUTHAMPTON Ave,061 259804002,SFD,0.0,0.0
B2024-04619,1856 CATALINA Ave,061 260202200,SFD,0.0,0.0
B2023-06468,1821 HOPKINS St,061 260600300,SFD,0.0,-1.0
B2025-04520,1725 BEVERLY Pl,061 260601300,SFD,0.0,0.0
B2025-04737,1615 BEVERLY Pl,061 260604400,SFD,0.0,0.0
B2025-02580,1145 MONTEREY Ave,061 260700100,SFD,0.0,0.0
B2023-05164,1608 BEVERLY Pl,061 260700300,SFD,0.0,0.0
B2025-00760,1164 COLUSA Ave,061 260701300,SFD,0.0,0.0
B2023-06472,1615 POSEN Ave,061 260702600,SFD,0.0,0.0
B2025-00655,1787 SONOMA Ave,061 260800800,SFD,0.0,0.0
B2025-04004,1061 MONTEREY Ave,061 260801500,SFD,0.0,0.0
B2025-03479,1051 MONTEREY Ave,061 260801800,SFD,-1.0,-1.0
B2024-01168,1128 FRESNO Ave,061 260901000,SFD,0.0,0.0
B2025-04936,1021 COLUSA Ave,061 261002100,SFD,0.0,0.0
B2025-01749,1805 MARIN Ave,061 261101800,SFD,0.0,0.0
B2024-06068,912 ENSENADA Ave,061 261400600,SFD,0.0,0.0
B2025-02763,1717 MARIN Ave,061 261401100,SFD,0.0,0.0
B2025-03643,1704 MARIN Ave,061 261502000,SFD,0.0,0.0
B2023-00471,1022 COLUSA Ave,061 261600300,SFD,0.0,0.0
B2024-03622,1027 SIERRA St,061 261703200,SFD,0.0,0.0
B2019-05615,1036 SIERRA St,061 261801000,SFD,0.0,0.0
B2025-05565,963 TULARE Ave,061 261803200,SFD,0.0,0.0
B2025-03128,1546 BEVERLY Pl,061 262000600,SFD,0.0,0.0
B2024-05987,1550 BEVERLY Pl,061 262000800,SFD,0.0,0.0
B2024-01498,1547 POSEN Ave,061 262002100,SFD,0.0,0.0
B2025-01284,792 NEILSON St,062 284901500,SFD,0.0,0.0
B2025-04591,604 NEILSON St,062 286000100,SFD,0.0,0.0
B2025-01184,570 NEILSON St,062 286101000,ADU,0.0,0.0
B2025-01087,496 COLUSA Ave,062 286200300,SFD,0.0,0.0
B2024-05177,501 NEILSON St,062 286700100,SFD,0.0,0.0
B2025-04811,566 COLUSA Ave,062 286701200,SFD,0.0,0.0
B2023-05022,571 NEILSON St,062 286702100,SFD,0.0,0.0
B2022-04596,1563 SAN LORENZO Ave,062 286902100,SFD,0.0,0.0
B2025-04568,765 NEILSON St,062 286902700,SFD,0.0,0.0
B2025-01260,870 PERALTA Ave,062 287001400,SFD,0.0,0.0
B2025-01062,1692 SAN LORENZO Ave,062 287301800,SFD,0.0,0.0
B2024-06023,705 PERALTA Ave,062 287600100,SFD,0.0,0.0
B2025-04450,604 COLUSA Ave,062 287801800,SFD,0.0,0.0
B2025-02395,785 VINCENTE Ave,062 288100600,SFD,0.0,0.0
B2024-02411,1740 SAN LORENZO Ave,062 288301900,SFD,0.0,0.0
B2024-00981,1854 CAPISTRANO Ave,062 288503300,SFD,0.0,0.0
B2025-04436,1864 CAPISTRANO Ave,062 288503500,SFD,0.0,0.0
B2022-05928,816 COLUSA Ave,062 288600200,SFD,1.0,0.0
B2025-00806,1715 TACOMA Ave,062 288601400,SFD,0.0,0.0
B2025-03302,1862 TACOMA Ave,062 288703600,SFD,0.0,0.0
B2025-02690,1861 CAPISTRANO Ave,062 288900900,SFD,0.0,0.0
B2024-04862,690 SANTA ROSA Ave,062 289000100,SFD,0.0,0.0
B2025-00749,654 SANTA ROSA Ave,062 289004800,SFD,0.0,0.0
B2025-00477,674 SANTA ROSA Ave,062 289005200,SFD,0.0,0.0
B2025-02938,685 COLUSA Ave,062 289100500,SFD,0.0,0.0
B2024-05693,653 COLUSA Ave,062 289101200,SFD,0.0,0.0
B2025-01737,645 COLUSA Ave,062 289101400,SFD,0.0,0.0
B2025-02428,636 VINCENTE Ave,062 289103001,SFD,0.0,0.0
B2024-06021,12 MENLO Pl,062 289400900,ADU,0.0,0.0
B2022-04044,585 SANTA ROSA Ave,062 289501500,SFD,0.0,0.0
B2024-00017,573 SANTA ROSA Ave,062 289501700,SFD,0.0,0.0
B2024-01380,28 VALLEJO St,062 289600200,SFD,0.0,0.0
B2025-05830,36 VALLEJO St,062 289600300,SFD,0.0,0.0
B2024-04333,560 SANTA CLARA Ave,062 289600902,SFD,0.0,0.0
B2025-00904,1892 SAN JUAN Ave,062 289700100,SFD,0.0,0.0
B2025-04100,1821 YOSEMITE Rd,062 289901400,SFD,0.0,0.0
B2025-00376,683 THE ALAMEDA,062 290000700,SFD,0.0,0.0
B2025-03394,712 CONTRA COSTA Ave,062 290100600,SFD,0.0,0.0
B2024-05364,1921 CAPISTRANO Ave,062 290101000,SFD,0.0,0.0
B2024-02348,1641 VISALIA Ave,062 290302900,SFD,0.0,0.0
B2023-03607,1609 VISALIA Ave,062 290303300,SFD,0.0,0.0
B2024-00921,546 THE ALAMEDA,062 290700400,SFD,0.0,0.0
B2023-05155,533 VINCENTE Ave,062 290703800,SFD,0.0,0.0
B2025-02490,1848 SAN RAMON Ave,062 291100900,SFD,0.0,0.0
B2024-05784,1849 SAN JUAN Ave,062 291102900,SFD,-1.0,0.0
B2025-05464,1821 SAN JUAN Ave,062 291103200,SFD,0.0,0.0
B2025-04578,721 SAN LUIS Rd,062 291401204,SFD,0.0,0.0
B2025-01888,644 SPRUCE St,062 291402701,SFD,0.0,0.0
B2025-05481,699 SANTA BARBARA Rd,062 291404101,SFD,0.0,0.0
B2024-05112,601 SAN LUIS Rd,062 291500100,SFD,0.0,0.0
B2025-04862,666 SANTA BARBARA Rd,062 291501400,SFD,0.0,0.0
B2025-04632,679 SAN LUIS Rd,062 291502600,SFD,0.0,0.0
B2025-01546,40 AVIS Rd,062 291602200,SFD,0.0,0.0
B2025-04972,1959 SAN ANTONIO Ave,062 291604300,SFD,0.0,0.0
B2022-04145,754 ARLINGTON Ave,062 292001900,SFD,0.0,0.0
B2025-01054,1983 YOSEMITE Rd,062 292002400,SFD,0.0,0.0
B2025-00028,60 FLORIDA Ave,062 293905702,SFD,0.0,0.0
B2025-03376,500 BOYNTON Ave,062 294002301,SFD,0.0,0.0
B2025-05864,431 ARLINGTON Ave,062 294005300,SFD,0.0,0.0
B2025-05386,390 VERMONT Ave,062 294200702,SFD,0.0,0.0
B2025-01230,456 VERMONT Ave,062 294201800,SFD,0.0,0.0
B2024-05734,431 BOYNTON Ave,062 294204500,SFD,0.0,0.0
B2025-03257,355 ARLINGTON Ave,062 294205500,SFD,0.0,0.0
B2025-01800,412 MICHIGAN Ave,062 294300500,SFD,0.0,0.0
B2024-04890,491 VERMONT Ave,062 294301800,SFD,0.0,0.0
B2023-04030,463 VERMONT Ave,062 294302300,SFD,0.0,0.0
B2025-02321,437 MICHIGAN Ave,062 294402700,SFD,0.0,0.0
B2023-04389,469 KENTUCKY Ave,062 294502800,SFD,0.0,0.0
B2024-05622,371 VASSAR Ave,062 294603300,SFD,0.0,0.0
B2025-04706,367 VASSAR Ave,062 294603400,SFD,0.0,0.0
B2025-01624,350 VASSAR Ave,062 294900200,SFD,0.0,0.0
B2025-03190,374 VASSAR Ave,062 294900500,SFD,0.0,0.0
B2024-05629,301 VERMONT Ave,062 294903700,SFD,0.0,0.0
B2025-02859,304 VERMONT Ave,062 294903900,SFD,0.0,0.0
B2025-04326,480 CRAGMONT Ave,063 295100900,SFD,0.0,0.0
B2025-00150,620 CRAGMONT Ave,063 295202400,SFD,0.0,0.0
B2024-01158,641 SPRUCE St,063 295205200,SFD,0.0,0.0
B2022-06085,619 SPRUCE St,063 295205500,SFD,0.0,0.0
B2025-02424,547 SPRUCE St,063 295206700,SFD,0.0,0.0
B2025-01107,510 GRIZZLY PEAK Blvd,063 295300800,SFD,0.0,0.0
B2023-04068,540 GRIZZLY PEAK Blvd,063 295301301,SFD,0.0,0.0
B2025-02653,582 EUCLID Ave,063 295301700,SFD,0.0,0.0
B2025-02401,515 CRAGMONT Ave,063 295304100,SFD,0.0,0.0
B2025-01094,620 EUCLID Ave,063 295600900,SFD,0.0,0.0
B2025-05085,725 CRAGMONT Ave,063 295603801,SFD,0.0,0.0
B2023-00802,657 SPRUCE St,063 295800100,SFD,0.0,0.0
B2025-03423,50 ALAMO Ave,063 295800600,SFD,0.0,0.0
B2024-01023,850 CRAGMONT Ave,063 295903200,SFD,0.0,0.0
B2025-00991,737 SPRUCE St,063 295905500,ADU,0.0,0.0
B2025-04741,917 REGAL Rd,063 296103100,SFD,0.0,0.0
B2025-01117,14 ROCK Ln,063 296104500,SFD,0.0,0.0
B2025-00480,773 EUCLID Ave,063 296203900,SFD,0.0,0.0
B2025-00271,922 KEELER Ave,063 296303800,ADU,0.0,0.0
B2025-04554,761 HILLDALE Ave,063 296306400,SFD,0.0,0.0
B2024-05118,840 GRIZZLY PEAK Blvd,063 296401900,SFD,0.0,0.0
B2025-02804,2635 MARIN Ave,063 296402500,SFD,0.0,0.0
B2025-00948,161 FOREST Ln,063 296403200,SFD,0.0,0.0
B2025-03097,656 CRESTON Rd,063 296500800,SFD,0.0,0.0
B2024-03852,678 CRESTON Rd,063 296501300,SFD,0.0,0.0
B2025-00552,755 GRIZZLY PEAK Blvd,063 296504000,ADU,0.0,0.0
B2025-03374,701 GRIZZLY PEAK Blvd,063 296505000,SFD,0.0,0.0
B2024-05835,930 CRESTON Rd,063 296800100,SFD,0.0,0.0
B2024-02114,988 CRESTON Rd,063 296801300,SFD,0.0,0.0
B2025-02234,1024 CRESTON Rd,063 296803501,SFD,0.0,0.0
B2024-02355,1012 CRESTON Rd,063 296803900,SFD,0.0,0.0
B2021-05697,1025 MILLER Ave,063 296903423,SFD,0.0,0.0
B2025-03378,1026 GRIZZLY PEAK Blvd,063 296903436,SFD,0.0,0.0
B2025-00394,968 KEELER Ave,063 297001200,SFD,0.0,0.0
B2025-04857,900 REGAL Rd,063 297200500,SFD,0.0,-1.0
B2024-01078,974 EUCLID Ave,063 297202800,SFD,0.0,0.0
B2025-05218,1015 CRAGMONT Ave,063 297204900,SFD,0.0,0.0
B2025-04437,993 CRAGMONT Ave,063 297205400,SFD,0.0,0.0
B2025-00189,900 CRAGMONT Ave,063 297301700,SFD,-1.0,-1.0
B2025-04916,930 CRAGMONT Ave,063 297302200,SFD,0.0,0.0
B2025-02967,959 SPRUCE St,063 297400100,SFD,0.0,0.0
B2025-01481,1030 CRAGMONT Ave,063 297402400,SFD,0.0,0.0
B2025-03001,974 REGAL Rd,063 297501503,SFD,0.0,0.0
B2025-00205,1035 EUCLID Ave,063 297503300,SFD,0.0,0.0
B2025-01417,1015 EUCLID Ave,063 297503600,SFD,0.0,0.0
B2025-02435,941 EUCLID Ave,063 297505200,SFD,0.0,0.0
B2025-01515,8 POPPY Ln,063 297600100,ADU,0.0,0.0
B2024-03881,20 POPPY Ln,063 297600200,SFD,0.0,0.0
B2024-06059,970 MILLER Ave,063 297700302,SFD,0.0,0.0
B2025-00754,1120 MILLER Ave,063 297803201,SFD,0.0,0.0
B2024-00761,69 STEVENSON Ave,063 297902500,SFD,0.0,0.0
B2024-05085,1089 KEELER Ave,063 298001200,ADU,0.0,0.0
B2023-01778,1087 KEELER Ave,063 298001300,SFD,0.0,0.0
B2023-06144,1152 MILLER Ave,063 298300700,SFD,0.0,0.0
B2025-00020,2967 SHASTA Rd,063 298301902,SFD,0.0,0.0
B2024-05772,2887 SHASTA Rd,063 298402600,SFD,0.0,0.0
B2025-01901,1169 KEELER Ave,063 298404500,SFD,0.0,0.0
B2025-03518,1159 KEELER Ave,063 298404800,SFD,0.0,0.0
B2025-02329,1184 KEELER Ave,063 298503000,SFD,0.0,0.0
B2025-03575,1185 KEITH Ave,063 298604301,SFD,0.0,0.0
B2025-03885,1143 KEITH Ave,063 298605700,SFD,0.0,0.0
B2025-02470,1096 KEITH Ave,063 298700800,SFD,0.0,0.0
B2025-02489,1059 EUCLID Ave,063 298704900,SFD,0.0,0.0
B2024-02570,1136 KEITH Ave,063 298803800,SFD,0.0,0.0
B2025-01633,1138 KEITH Ave,063 298803900,SFD,0.0,0.0
B2025-02989,3 ROSEMONT Ave,063 310002100,SFD,0.0,0.0
B2025-05034,531 GRIZZLY PEAK Blvd,063 310003800,SFD,-1.0,-1.0
B2024-04740,9 ROSEMONT Ave,063 310005103,SFD,0.0,0.0
B2025-01255,548 WILDCAT CANYON Rd,063 310005600,SFD,0.0,0.0
B2025-00775,565 VISTAMONT Ave,063 310006601,SFD,0.0,0.0
B2025-00001,706 WILDCAT CANYON Rd,063 312000501,SFD,0.0,0.0
B2024-01339,730 WILDCAT CANYON Rd,063 312001200,SFD,0.0,0.0
B2025-05625,734 WILDCAT CANYON Rd,063 312001300,SFD,0.0,-1.0
B2023-04951,945 CRESTON Rd,063 312006300,2-4,0.0,2.0
B2025-00587,1010 PARK HILLS Rd,063 313001901,SFD,0.0,0.0
B2025-02472,989 OVERLOOK Rd,063 313004000,SFD,0.0,0.0
B2025-02802,1006 WILDCAT CANYON Rd,063 313005300,SFD,0.0,0.0
B2025-04106,5 THE CRESCENT,063 314002200,SFD,0.0,0.0
B2024-05582,1053 PARK HILLS Rd,063 314004501,SFD,0.0,0.0
B2025-04353,1077 PARK HILLS Rd,063 314005200,SFD,0.0,0.0
B2024-04050,1050 MIDDLEFIELD Rd,063 314006800,SFD,0.0,0.0
B2025-05127,1020 OVERLOOK Rd,063 314008300,SFD,0.0,0.0
B2025-01484,1052 OVERLOOK Rd,063 314009101,SFD,0.0,0.0
B2025-02509,1079 CRESTON Rd,063 314011500,SFD,0.0,0.0
B2025-01969,1155 WOODSIDE Rd,063 315003300,SFD,0.0,0.0
B2024-01099,16 MUIR Way,063 315006300,SFD,0.0,0.0
B2024-00657,1145 GRIZZLY PEAK Blvd,063 315006700,SFD,0.0,0.0
B2025-00934,1241 GRIZZLY PEAK Blvd,063 316100400,SFD,0.0,0.0
B2025-05020,10 AJAX Pl,063 316101000,SFD,0.0,0.0
B2025-05023,12 AJAX Pl,063 316101100,SFD,0.0,0.0
B2025-05022,11 AJAX Pl,063 316101200,SFD,0.0,0.0
B2025-05002,7 AJAX Pl,063 316102200,SFD,0.0,0.0
B2024-03700,53 TUNNEL Rd,064 422602200,SFD,0.0,0.0
B2025-05178,63 OAKVALE Ave,064 423800500,SFD,0.0,0.0
B2025-05084,10 ENCINA Pl,064 423900800,SFD,0.0,0.0
B2025-04125,41 THE PLAZA Dr,064 424000600,SFD,0.0,0.0
B2025-04839,85 THE PLAZA Dr,064 424201900,SFD,0.0,0.0
B2024-04741,155 PARKSIDE Dr,064 424400800,SFD,0.0,0.0
B2025-00637,66 EL CAMINO REAL,064 424401800,SFD,0.0,0.0
B2024-03215,18 HILLCREST Ct,064 424700600,SFD,0.0,0.0
B2025-03565,89 HILLCREST Rd,064 424701300,SFD,0.0,0.0
B2025-01077,81 HILLCREST Rd,064 424701500,SFD,0.0,0.0
B2025-00314,52 THE UPLANDS,064 425000700,ADU,0.0,0.0
B2025-01096,151 HILLCREST Rd,064 425101900,SFD,-1.0,-1.0
B2025-05737,39 ROANOKE Rd,064 425200500,SFD,0.0,0.0
B2024-05195,178 HILLCREST Rd,064 425204400,SFD,0.0,0.0
B2025-01141,32 HILLCREST Rd,064 429501000,SFD,0.0,0.0
B2025-04275,3021 DOHR St,53161528,SFD,0.0,0.0
B2025-04264,1912 MCGEE Ave,57206911,SFD,0.0,0.0
B2025-04915,2751 BUENA VISTA Way,58-2242-33-1,SFD,0.0,0.0
